cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1105284,0001144204-12-063627,10-Q,2012-11-19,2012-11-20,2011,Q1,2011-06-30,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,,-857798,,,,,,0,,,,,,,,-7500,,,-7500,,,,,,,,,0,,,,,,-857798,,,,
1105284,0001144204-12-063629,10-Q,2012-11-19,2012-11-20,2011,Q2,2011-09-30,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,,-865298,,,,,,0,,,,,,,,-7500,,,-7500,,,,,,,,,0,,,,,,-865298,,,,
1105284,0001144204-12-063631,10-Q,2012-11-19,2012-11-20,2011,Q3,2011-12-31,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,,-872798,,,,,,0,,,,,,,,-7500,,,-7500,,,,,,,,,0,,,,,,-872798,,,,
1105284,0001144204-12-063633,10-K,2012-11-19,2012-11-20,2011,FY,2012-03-31,annual,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,,-915440,,,,,,0,,,,,,,,-65142,,,-65142,,,,,,,,,0,,,,,,-915440,,,,
1105284,0001144204-12-063633,10-K,2012-11-19,2012-11-20,2011,FY,2012-03-31,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,,-915440,,,,,,0,,,,,,,,-42642,,,-42642,,,,,,,,,0,,,,,,-915440,,,,
1105284,0001144204-12-065203,10-Q,2012-11-28,2012-11-29,2013,Q2,2012-06-30,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,,-925773,,,,,,0,,,,,,,,-10333,,,-10333,,,,,,,,,0,,,,,,-925773,,,,
1105284,0001144204-12-065426,10-Q,2012-11-29,2012-11-30,2013,Q3,2012-09-30,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,7590,-993150,,,,,,7590,,,,,,,,-67377,,,-67377,,,,,,,,,,,,,,,-993150,,,,
1105284,0001144204-13-008833,10-Q,2013-02-14,2013-02-15,2012,Q3,2012-12-31,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,20130,-1117259,,,,,,20130,,,,,,,,-197286,,,-197286,,,,,,,,,,,,,,,-1117259,,,,
1105284,0001144204-13-035667,10-K,2013-06-19,2013-06-20,2012,FY,2013-03-31,annual,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,118093,-750293,,,,,,116993,,,,,,,,-370090,,,-370090,,,,,,,,,79793,,,,,,-750293,,,,
1105284,0001144204-13-035667,10-K,2013-06-19,2013-06-20,2012,FY,2013-03-31,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,118093,-750293,,,,,,116993,,,,,,,,-162471,,,-162471,,,,,,,,,65463,,,,,,-750293,,,,
1105284,0001144204-13-045940,10-Q,2013-08-14,2013-08-15,2013,Q1,2013-06-30,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,152644,-750028,,,,,,133937,,,,,,,,-231325,,,-231325,,,,,,,,,-247146,,,,,,-750028,,,,
1105284,0001185185-13-002543,10-Q,2013-11-19,2013-11-20,2013,Q2,2013-09-30,quarterly,GIMU,GLOBAL IMMUNE TECHNOLOGIES INC.,96856,-648682,,,,,,12794,,,,,,,,-142621,,,-142621,,0,,,,,,,-318655,,,,,,-648682,,,,
